n_inf,n_sub,d_true_um,abs_x,angle_deg,pol,resolution_cm,snr,F_line,Re_eff,median_absq,p95_absq,max_absq,F_cav_from_median_absq,d_fit_um,rel_bias,d_fit_nz_um,rel_bias_nz,dn_nz,mse
4.2,3.0,7.0,1.0,15.0,s,0.0,,1.819043705952695,0.2095019685189278,0.10168957494831912,0.10339999580103844,0.10349483340720965,1.1152228236885102,7.000093813780882,1.340196869747956e-05,7.010487492898674,0.0014982132712391763,-0.006150456228586195,7.548303302768098e-05
4.2,3.0,7.0,1.0,15.0,s,0.0,200.0,1.8208474614328365,0.20977348085630054,0.10168957494831912,0.10339999580103844,0.10349483340720965,1.1152228236885102,7.000127655559929,1.8236508561285192e-05,7.009537197354163,0.0013624567648804486,-0.005568925821478348,7.961133250807925e-05
4.2,3.0,7.0,1.0,15.0,s,0.0,50.0,2.2528741562089047,0.2723111993015611,0.10168957494831912,0.10339999580103844,0.10349483340720965,1.1152228236885102,6.9999680474523505,4.564649664219798e-06,7.018810709816744,0.002687244259534895,-0.01114086199916569,0.00013462471367652062
4.2,3.0,7.0,1.0,15.0,s,1.0,,1.819043705952695,0.2095019685189278,0.10168957494831912,0.10339999580103844,0.10349483340720965,1.1152228236885102,7.0000938137636215,1.3401966231642501e-05,7.010487447490577,0.0014982067843681993,-0.0061504293914819924,7.548303302768162e-05
4.2,3.0,7.0,1.0,15.0,s,1.0,200.0,1.816560094726045,0.20912800310221125,0.10168957494831912,0.10339999580103844,0.10349483340720965,1.1152228236885102,7.000062500591782,8.928655968861879e-06,7.012904365202654,0.001843480743236243,-0.00759679070995922,7.764551526052033e-05
4.2,3.0,7.0,1.0,15.0,s,1.0,50.0,1.8264539321550435,0.21061694183379537,0.10168957494831912,0.10339999580103844,0.10349483340720965,1.1152228236885102,6.999955119499984,6.411500002277494e-06,7.026047675846741,0.0037210965495344844,-0.015407569896477076,0.000130842213975718
4.2,3.0,7.0,1.0,15.0,s,2.0,,1.8952286987987794,0.22090460769930256,0.10168957494831912,0.10339999580103844,0.10349483340720965,1.1152228236885102,7.000038303444131,5.471920590162581e-06,7.020869071129872,0.002981295875696003,-0.01230884971382746,7.956193943699082e-05
4.2,3.0,7.0,1.0,15.0,s,2.0,200.0,1.898401858346279,0.22137651717311213,0.10168957494831912,0.10339999580103844,0.10349483340720965,1.1152228236885102,7.000015888084778,2.269726396799042e-06,7.026789129486758,0.0038270184981083082,-0.0158071868339101,8.408736527100342e-05
4.2,3.0,7.0,1.0,15.0,s,2.0,50.0,2.2753439737043606,0.27540976288589386,0.10168957494831912,0.10339999580103844,0.10349483340720965,1.1152228236885102,7.000272160299706,3.888004281511164e-05,7.034203304955967,0.004886186422280987,-0.020010403519658014,0.0001388364327474507
4.2,3.0,7.0,1.0,15.0,s,4.0,,1.8642299727324896,0.21628151645093402,0.10168957494831912,0.10339999580103844,0.10349483340720965,1.1152228236885102,6.999926920247817,1.0439964597581358e-05,7.041050599436597,0.00586437134808523,-0.024230271861297257,9.970771155852647e-05
4.2,3.0,7.0,1.0,15.0,s,4.0,200.0,1.8667051870560902,0.21665151772713162,0.10168957494831912,0.10339999580103844,0.10349483340720965,1.1152228236885102,6.999862161740067,1.9691179990439472e-05,7.046910062469475,0.00670143749563934,-0.027698813332250865,0.00010372074217251289
4.2,3.0,7.0,1.0,15.0,s,4.0,50.0,1.827775869436395,0.21081571780996602,0.10168957494831912,0.10339999580103844,0.10349483340720965,1.1152228236885102,6.999787824273786,3.031081803062108e-05,7.0498592202513795,0.007122745750197065,-0.029466848534716285,0.0001703914378874152
4.2,3.0,7.0,1.0,15.0,s,8.0,,1.8611548358874903,0.21582163465149273,0.10168957494831912,0.10339999580103844,0.10349483340720965,1.1152228236885102,6.99972436900082,3.937585702575218e-05,7.075077568633063,0.010725366947580386,-0.04418362554762353,0.00013010918808842046
4.2,3.0,7.0,1.0,15.0,s,8.0,200.0,1.8648148209808826,0.21636895418894803,0.10168957494831912,0.10339999580103844,0.10349483340720965,1.1152228236885102,6.999696740533863,4.332278087674065e-05,7.072082317266514,0.010297473895216338,-0.042461133411198414,0.00013311004203033587
4.2,3.0,7.0,1.0,15.0,s,8.0,50.0,1.8708368985611756,0.21726881074502766,0.10168957494831912,0.10339999580103844,0.10349483340720965,1.1152228236885102,7.0000235169063405,3.3595580486434073e-06,7.047141700393537,0.0067345286276481175,-0.02773625984905086,0.0001928126637261212
4.2,3.0,7.0,1.0,15.0,p,0.0,,1.8277149525429235,0.21080655876619744,0.09729712226883326,0.09895396713694103,0.0990458501983697,1.0855630273027426,7.000089843748906,1.2834821272329172e-05,7.010124943746511,0.0014464205352159151,-0.005938482667496421,6.861509618751254e-05
4.2,3.0,7.0,1.0,15.0,p,0.0,200.0,1.8332751265374283,0.21164220544911694,0.09729712226883326,0.09895396713694103,0.0990458501983697,1.0855630273027426,7.000060533970507,8.647710072473558e-06,7.010995664723533,0.0015708092462190595,-0.006470394663799868,7.16724856749706e-05
4.2,3.0,7.0,1.0,15.0,p,0.0,50.0,1.807675767186905,0.2077891602362152,0.09729712226883326,0.09895396713694103,0.0990458501983697,1.0855630273027426,6.999991641289875,1.194101446420705e-06,7.001043056993003,0.00014900814185761897,-0.0006232213342638904,0.00012060959229043367
4.2,3.0,7.0,1.0,15.0,p,1.0,,1.8277149525429235,0.21080655876619744,0.09729712226883326,0.09895396713694103,0.0990458501983697,1.0855630273027426,7.000089843819017,1.2834831288190327e-05,7.01012496155234,0.0014464230789057453,-0.0059384931905333005,6.861509618751242e-05
4.2,3.0,7.0,1.0,15.0,p,1.0,200.0,1.8376928999540194,0.21230566211275823,0.09729712226883326,0.09895396713694103,0.0990458501983697,1.0855630273027426,7.0000851259957555,1.2160856536499612e-05,7.0174386002013,0.0024912286001856593,-0.010259728240138148,7.076707163231664e-05
4.2,3.0,7.0,1.0,15.0,p,1.0,50.0,1.868592960517659,0.21693360872509382,0.09729712226883326,0.09895396713694103,0.0990458501983697,1.0855630273027426,6.9999353910210615,9.22985413406455e-06,6.989272248054063,0.001532535992276683,0.0063312695906686915,0.00011902352260206277
4.2,3.0,7.0,1.0,15.0,p,2.0,,1.9058902768731563,0.2224891901208765,0.09729712226883326,0.09895396713694103,0.0990458501983697,1.0855630273027426,7.000037141186404,5.305883771963441e-06,7.019760676901397,0.0028229538430567047,-0.011656359318200176,7.227728020737755e-05
4.2,3.0,7.0,1.0,15.0,p,2.0,200.0,1.9066540643842005,0.22260259893701564,0.09729712226883326,0.09895396713694103,0.0990458501983697,1.0855630273027426,7.0000099834488445,1.4262069777869004e-06,7.024551831376257,0.003507404482322483,-0.014493988908228388,7.699719137427013e-05
4.2,3.0,7.0,1.0,15.0,p,2.0,50.0,2.311829630046406,0.2804058805273745,0.09729712226883326,0.09895396713694103,0.0990458501983697,1.0855630273027426,7.0000425267076425,6.075243948926763e-06,7.043461494201018,0.006208784885859663,-0.025578551319255363,0.00012273770116877388
4.2,3.0,7.0,1.0,15.0,p,4.0,,1.876208222300413,0.2180706938303703,0.09729712226883326,0.09895396713694103,0.0990458501983697,1.0855630273027426,6.999931387653097,9.801763843242384e-06,7.038505624720174,0.005500803531453435,-0.022736344588327254,9.0300526735155e-05
4.2,3.0,7.0,1.0,15.0,p,4.0,200.0,1.8808548264734912,0.21876382117605553,0.09729712226883326,0.09895396713694103,0.0990458501983697,1.0855630273027426,6.999907280222442,1.3245682508283047e-05,7.035464145288267,0.005066306469752416,-0.02096683922467391,9.423008996658401e-05
4.2,3.0,7.0,1.0,15.0,p,4.0,50.0,1.8647104522881792,0.21635335114317372,0.09729712226883326,0.09895396713694103,0.0990458501983697,1.0855630273027426,6.999778111207669,3.169839890444186e-05,7.034559693713197,0.0049370991018852705,-0.02051088984253086,0.00014324843180141887
4.2,3.0,7.0,1.0,15.0,p,8.0,,1.871031024751924,0.21729780386564626,0.09729712226883326,0.09895396713694103,0.0990458501983697,1.0855630273027426,6.999739018141982,3.7283122573989704e-05,7.070153865178366,0.010021980739766536,-0.0413168842577674,0.00011762506011057217
4.2,3.0,7.0,1.0,15.0,p,8.0,200.0,1.878805243164144,0.21845815232917484,0.09729712226883326,0.09895396713694103,0.0990458501983697,1.0855630273027426,6.999743980942353,3.6574151092467435e-05,7.070108897678583,0.010015556811226187,-0.0412873718417787,0.00012148394565403663
4.2,3.0,7.0,1.0,15.0,p,8.0,50.0,1.8835182176356804,0.21916087867880316,0.09729712226883326,0.09895396713694103,0.0990458501983697,1.0855630273027426,6.99975178287474,3.545958932285994e-05,7.073937405247836,0.010562486463976586,-0.04350894606502008,0.0001726510420154123
4.2,3.0,7.0,2.0,10.0,avg,0.0,,1.8269983893771249,0.21069881505204513,0.10036109515748552,0.10211900251107496,0.10221641989747614,1.1062781642571964,7.000080113617678,1.1444802525366932e-05,7.011409284051793,0.001629897721684743,-0.006716214083293331,7.153316361169808e-05
4.2,3.0,7.0,2.0,10.0,avg,0.0,200.0,1.8239195147674494,0.21023573979737886,0.10036109515748552,0.10211900251107496,0.10221641989747614,1.1062781642571964,6.9999976109358455,3.4129487921522437e-07,7.0117828954498105,0.0016832707785443546,-0.00698705396046049,7.499569345533445e-05
4.2,3.0,7.0,2.0,10.0,avg,0.0,50.0,2.2823715969112173,0.27637548069007933,0.10036109515748552,0.10211900251107496,0.10221641989747614,1.1062781642571964,7.000243695976614,3.481371094490474e-05,6.997176804717553,0.000403313611778192,0.001822863514175405,0.0001381145324914291
4.2,3.0,7.0,2.0,10.0,avg,1.0,,1.8269983893771249,0.21069881505204513,0.10036109515748552,0.10211900251107496,0.10221641989747614,1.1062781642571964,7.000080113616902,1.1444802414598395e-05,7.011409372295556,0.0016299103279365315,-0.006716266333090222,7.153316361169831e-05
4.2,3.0,7.0,2.0,10.0,avg,1.0,200.0,1.8231189500857379,0.21011529711240706,0.10036109515748552,0.10211900251107496,0.10221641989747614,1.1062781642571964,7.0000902218549985,1.2888836428359696e-05,7.015363926503065,0.0021948466432950248,-0.009051050104671414,7.594403710784832e-05
4.2,3.0,7.0,2.0,10.0,avg,1.0,50.0,1.7926571089938503,0.20552204481165545,0.10036109515748552,0.10211900251107496,0.10221641989747614,1.1062781642571964,6.9998548193197925,2.074009717250342e-05,7.00033151212266,4.735887466570229e-05,-0.0002799786005120245,0.0001333706176111518
4.2,3.0,7.0,2.0,10.0,avg,2.0,,1.9034212491199511,0.22212248304789362,0.10036109515748552,0.10211900251107496,0.10221641989747614,1.1062781642571964,7.000033488241254,4.784034464831523e-06,7.022408009100426,0.003201144157203676,-0.013245186076179707,7.581733246565526e-05
4.2,3.0,7.0,2.0,10.0,avg,2.0,200.0,1.9046530487810664,0.2223054526351489,0.10036109515748552,0.10211900251107496,0.10221641989747614,1.1062781642571964,7.000125929009818,1.7989858545445054e-05,7.0288088206724355,0.00411554581034793,-0.016965446401355347,7.824819277691902e-05
4.2,3.0,7.0,2.0,10.0,avg,2.0,50.0,1.8760736947370804,0.21805061875097384,0.10036109515748552,0.10211900251107496,0.10221641989747614,1.1062781642571964,7.0001447052371075,2.0672176729646147e-05,6.995984333913115,0.0005736665838407262,0.0024777071704455648,0.0001368721972320315
4.2,3.0,7.0,2.0,10.0,avg,4.0,,1.8720253538133351,0.21744629464345877,0.10036109515748552,0.10211900251107496,0.10221641989747614,1.1062781642571964,6.999939352007792,8.663998886834382e-06,7.043762269780675,0.006251752825810745,-0.025864778459839383,9.608269319146993e-05
4.2,3.0,7.0,2.0,10.0,avg,4.0,200.0,1.8787435352990125,0.21844894781629537,0.10036109515748552,0.10211900251107496,0.10221641989747614,1.1062781642571964,6.9999197252865555,1.1467816206359568e-05,7.046310501482444,0.006615785926063441,-0.027371457040351155,9.860766922922529e-05
4.2,3.0,7.0,2.0,10.0,avg,4.0,50.0,1.851524911846089,0.21438005415166153,0.10036109515748552,0.10211900251107496,0.10221641989747614,1.1062781642571964,6.999802649614387,2.8192912230424433e-05,7.03378450041969,0.004826357202812913,-0.020084545826209815,0.00016420468036825651
4.2,3.0,7.0,2.0,10.0,avg,8.0,,1.867906725069819,0.21683107403811935,0.10036109515748552,0.10211900251107496,0.10221641989747614,1.1062781642571964,6.99976514485926,3.355073439146951e-05,7.079573481420548,0.011367640202935394,-0.04686499637411604,0.00012692087153571928
4.2,3.0,7.0,2.0,10.0,avg,8.0,200.0,1.86715480850486,0.216718712616862,0.10036109515748552,0.10211900251107496,0.10221641989747614,1.1062781642571964,6.99974964221029,3.576539853002357e-05,7.0763091202731685,0.010901302896166929,-0.044976943133508605,0.00013115602419076173
4.2,3.0,7.0,2.0,10.0,avg,8.0,50.0,1.8325715183688942,0.21153649755732123,0.10036109515748552,0.10211900251107496,0.10221641989747614,1.1062781642571964,6.999454891443059,7.787265099157281e-05,7.113549267403484,0.01622132391478345,-0.06668340717163364,0.00018938190726947788
4.2,3.0,7.0,2.0,10.0,s,0.0,,1.8250814312804782,0.21041052153738327,0.10036109515748551,0.10211900251107496,0.10221641989747615,1.1062781642571962,7.000080908899971,1.1558414281560253e-05,7.0115064300871435,0.0016437757267347816,-0.006773278480066536,7.305732340588542e-05
4.2,3.0,7.0,2.0,10.0,s,0.0,200.0,1.8268348863941637,0.210674228846396,0.10036109515748551,0.10211900251107496,0.10221641989747615,1.1062781642571962,7.0001095361600285,1.5648022861215948e-05,7.008121614265543,0.0011602306093633377,-0.004751577657196916,7.745693988131316e-05
4.2,3.0,7.0,2.0,10.0,s,0.0,50.0,1.8167528014337133,0.20915702441706613,0.10036109515748551,0.10211900251107496,0.10221641989747615,1.1062781642571962,7.000118812941739,1.697327739133162e-05,7.00186011518265,0.0002657307403785479,-0.001030722979343682,0.00013059328405695404
4.2,3.0,7.0,2.0,10.0,s,1.0,,1.8250814312804782,0.21041052153738327,0.10036109515748551,0.10211900251107496,0.10221641989747615,1.1062781642571962,7.000080908914165,1.1558416309271585e-05,7.0115062991700405,0.001643757024291505,-0.006773200965486696,7.305732340588588e-05
4.2,3.0,7.0,2.0,10.0,s,1.0,200.0,1.831179051618203,0.21132726483138858,0.10036109515748551,0.10211900251107496,0.10221641989747615,1.1062781642571962,7.000067511557851,9.644508264397952e-06,7.011678143200365,0.0016683061714807426,-0.006882920308149406,7.62977363062771e-05
4.2,3.0,7.0,2.0,10.0,s,1.0,50.0,2.250456640007493,0.27197684761836755,0.10036109515748551,0.10211900251107496,0.10221641989747615,1.1062781642571962,7.000362730232499,5.1818604642761557e-05,7.040975630445983,0.00585366149228328,-0.0239808201713547,0.00013916730639697815
4.2,3.0,7.0,2.0,10.0,s,2.0,,1.9010546525738776,0.22177084560214472,0.10036109515748551,0.10211900251107496,0.10221641989747615,1.1062781642571962,7.00003375159389,4.821656270058229e-06,7.022679020254653,0.003239860036379026,-0.01340498399532059,7.744133204363421e-05
4.2,3.0,7.0,2.0,10.0,s,2.0,200.0,1.9046904807018128,0.22231101211646426,0.10036109515748551,0.10211900251107496,0.10221641989747615,1.1062781642571962,6.999998547371693,2.0751832963128436e-07,7.0212538767251305,0.0030362681035900657,-0.012584920760965105,8.00467119359283e-05
4.2,3.0,7.0,2.0,10.0,s,2.0,50.0,1.8830951720471878,0.21909782274234516,0.10036109515748551,0.10211900251107496,0.10221641989747615,1.1062781642571962,7.00013444644351,1.9206634787113535e-05,7.006280574437525,0.000897224919646484,-0.003643341295078315,0.00014005147519746106
4.2,3.0,7.0,2.0,10.0,s,4.0,,1.869599152356835,0.21708392971890783,0.10036109515748551,0.10211900251107496,0.10221641989747615,1.1062781642571962,6.999938542799106,8.779600127668224e-06,7.044368352127714,0.006338336018244866,-0.02622074369275021,9.819726772895311e-05
4.2,3.0,7.0,2.0,10.0,s,4.0,200.0,1.8725102499503794,0.21751869928299647,0.10036109515748551,0.10211900251107496,0.10221641989747615,1.1062781642571962,6.999947901999212,7.442571541156033e-06,7.047191987871507,0.006741712553072432,-0.027870964195530392,0.00010244880159350149
4.2,3.0,7.0,2.0,10.0,s,4.0,50.0,2.2677406058033185,0.2743631090058149,0.10036109515748551,0.10211900251107496,0.10221641989747615,1.1062781642571962,6.999883333577087,1.6666631844662406e-05,7.083059668026589,0.011865666860941307,-0.04882509249387148,0.0001635049117273176
4.2,3.0,7.0,2.0,10.0,s,8.0,,1.865723881029322,0.21650484707051323,0.10036109515748551,0.10211900251107496,0.10221641989747615,1.1062781642571962,6.99976236866347,3.394733378999807e-05,7.080732290241459,0.01153318432020838,-0.0475393283467204,0.00012975228118925733
4.2,3.0,7.0,2.0,10.0,s,8.0,200.0,1.8715598991263207,0.21737678768413543,0.10036109515748551,0.10211900251107496,0.10221641989747615,1.1062781642571962,6.999742334362616,3.680937676911863e-05,7.0767617319314295,0.010965961704489935,-0.04524568056558968,0.0001320530436844029
4.2,3.0,7.0,2.0,10.0,s,8.0,50.0,2.2076635547507477,0.2660271713163572,0.10036109515748551,0.10211900251107496,0.10221641989747615,1.1062781642571962,6.999570970410572,6.128994134689338e-05,7.084200844024886,0.012028692003555084,-0.04966586714250532,0.00018332805696165148
4.2,3.0,7.0,2.0,10.0,p,0.0,,1.828924087921922,0.21098834049790782,0.09841748488375288,0.10015043030997645,0.10024647218655482,1.093151923207292,7.000079316467997,1.1330923999583068e-05,7.011312128867764,0.0016160184096805402,-0.006659143474834675,7.002591687669112e-05
4.2,3.0,7.0,2.0,10.0,p,0.0,200.0,1.837714844462043,0.21230895661154722,0.09841748488375288,0.10015043030997645,0.10024647218655482,1.093151923207292,7.000079236455692,1.1319493670265096e-05,7.010067988403601,0.0014382840576572878,-0.005923384310041475,7.327341515935705e-05
4.2,3.0,7.0,2.0,10.0,p,0.0,50.0,2.315555500185749,0.280913610510497,0.09841748488375288,0.10015043030997645,0.10024647218655482,1.093151923207292,6.9999969243316,4.3938119999507664e-07,7.006859846257158,0.000979978036736868,-0.004072404641978604,0.00012976840058468613
4.2,3.0,7.0,2.0,10.0,p,1.0,,1.828924087921922,0.21098834049790782,0.09841748488375288,0.10015043030997645,0.10024647218655482,1.093151923207292,7.000079316467454,1.133092392205778e-05,7.011311821890512,0.001615974555787452,-0.006658961704751685,7.002591687669088e-05
4.2,3.0,7.0,2.0,10.0,p,1.0,200.0,1.8332175676464266,0.21163355840059336,0.09841748488375288,0.10015043030997645,0.10024647218655482,1.093151923207292,7.000085906624883,1.2272374983294096e-05,7.015380633538946,0.0021972333627065916,-0.00906262046098896,7.445485959734434e-05
4.2,3.0,7.0,2.0,10.0,p,1.0,50.0,1.85576880864643,0.21501562503633748,0.09841748488375288,0.10015043030997645,0.10024647218655482,1.093151923207292,7.000094242962014,1.3463280287697086e-05,7.020002822251094,0.0028575460358705334,-0.011789904035689166,0.00013675787529871517
